Source,Caption
./dataset/5b8cf9b6-3620-44ac-99cb-9f5871fa26f2.pdf,"Comparative Analysis of Students' Self-Reported Mental Demand during Task and Correctness of SQL Queries between Conditions. The left panel shows the average reported mental demand, with no significant differences between conditions but directionally lesser average mental demand for students using Instructor-tuned LLM. The right panel shows the average correctness of SQL queries, highlighting higher correctness when students used either of the LLMs compared to the web search condition. Error bars represent +- one standard error of the mean."
./dataset/bec084ab-0eb4-4858-96c9-134512c60e27.png,Detailed illustration of encoders and decoders.
./dataset/b21818e3-61fd-486c-a9b0-faa109f67e74.pdf,The Effect of $p$
./dataset/09dad407-9af9-4a4b-8939-8ed9ac9630ba.pdf,"Generalization to Unseen Color Terms: The left panel shows example training data, including primary, secondary, and shades of red. The right panel demonstrates model outputs for an unseen color (navy blue). Importantly, navy blue is in a separate color subspace from any of the colors used for training."
./dataset/79cf23b2-f932-4679-bf47-3a6ca883d4a9.pdf,Illustration of Different Positions of Annotation Guidelines in the Prompt
./dataset/881db334-290a-4081-86a6-0dd731c51e5b.pdf,50:ML
./dataset/82c72950-5bd0-4843-ae03-7cc1826a2f07.pdf,An example of the Financial Reading Comprehension Instruction.
./dataset/37e67ed3-44ff-4e3a-a3fe-73d5782741d7.pdf,Case Study.
./dataset/69573929-af26-49d3-a154-3ba281e7fbf8.pdf,Length of attack prompts across construction methods.
./dataset/063d3afb-970c-4f65-aa9e-87798edecb10.pdf,The Process of the SKT Module. This diagram illustrates how structured knowledge is converted into natural language through the Mapping and Semantic Integration stages.
./dataset/dd5fb387-3838-4d0b-80b1-5227339f0270.pdf,Relative exposure values on GPT 4o Mini
./dataset/d7d71d61-bb3f-4f6f-8012-05d4c2f2c91f.pdf,Average Token Counts for Questions and Answers by Difficulty Tier.
./dataset/e57de898-0b1a-450c-b31d-2433dad0a4d3.pdf,sk-retrieve prompt.
./dataset/6ff8c6d3-243b-4812-9a41-136775af0f3a.pdf,RMSE
./dataset/1ff78330-9e09-4504-9dce-0da6689ed58f.pdf,Examples of molecules generated by different models.
./dataset/b043e6b3-53cf-407c-a37d-9d5d9ed3901a.pdf,Example outputs generated by the framework
./dataset/33b523d8-21d4-4390-8d4c-f4d600062e6e.pdf,ML-H
./dataset/c1c25344-877e-42bd-9916-cc84596cbde6.pdf,A real case under the Evil method to explain why GPT-4 evaluation is more accurate.
./dataset/b174d7fa-02b5-4d8f-abf1-3e0b7a5ef2dd.png,Remediation Module Architecture:
./dataset/21b38cb6-075c-45d5-a32c-7b9c5540fedc.pdf,The variation of statistical metrics during offline learning trained on Helpsteer2-Preference.
./dataset/94c1675c-ec01-4255-aa25-af33c061d6b4.pdf,Demographic
./dataset/7b59644c-4499-4a4c-be30-10a9a42b10ee.png,LLM Modulo Framework adapted for Travel Planning
./dataset/f1454d78-2da2-4767-a689-6ee93577a203.pdf,Latency over heterogeneous workloads. %W1 and W2 are the two query groups used to generate each workload.
./dataset/c659fbc0-afb5-4bb6-aaa0-a704a4af51e3.pdf,Inconsistency rate of all models per dataset. We see that Alpaca-13B is competitive with BART with respect to consistency on the DialogSum dataset but is outperformed on the SAMSum datasets
./dataset/056ad6e0-efae-4405-8a2e-06464fa87d56.pdf,Normalized log probability for the first token of counter-answer when counter-memory is the only external evidence presented to Llama2-7B.
./dataset/5e4431c4-2b7c-4a06-a376-797ff59e6b6a.pdf,Average Rules per Non-terminal vs Temp
./dataset/562b85a1-4621-4e50-a447-dfbbfe068947.png,"The Figure provides LLM's decisions about parameter ranges for some iterations on the M5 dataset with the LightGBM model starting from the second iteration, as the first iteration is initialization."
./dataset/b54f098f-120f-4151-a080-e5a962cfb8be.png,RMSE
./dataset/ce01aea3-f107-4991-b526-f11925f574bb.png,"An example of lack of group fairness. For the same attribute with only the target altered, the output shows toxicity towards ""middle-aged"" but was safe for ""elderly"". Additionally, when shifting dimension from age to nationality ""Egyptian"", the LLM changes its strategy and declines to comment."
./dataset/e5f93dfa-36cf-4de0-b9e2-b7e58d5ca047.pdf,"A final set of ideas, chosen from the ideas in the central area"
./dataset/e758001d-fbfd-4ce8-b652-2879bec21d91.pdf,Venn diagram for logging levels prediction.
./dataset/0fa1002a-b405-46cc-9989-2b5dc7df1918.pdf,Comparisons of WAI-O-S scores between RealPsyDial and SimPsyDial.
./dataset/3095d71f-4155-47aa-b860-456c901c86c5.pdf,Experimental results (MAE) for different tasks of the LLM services performance estimation (our method) and baselines.
./dataset/9928b436-6bb5-422e-afe4-5cec6f8371f5.png,An ICL prompt example for yield prediction
./dataset/d3281209-8a10-48f8-810d-3beab9c6bffe.pdf,"Heatmap for correlation matrix for social and academic intelligence measures. Intuitively, there is a comparatively low correlation between the performance of LLM agents in social intelligence and academic intelligence."
./dataset/fbfc0dca-f8b2-46e7-8739-28c4e7c5a52d.png,Distribution of task instructions over the temporal aspects.
./dataset/1a015793-328c-485b-82c5-ac6b7f72c074.jpg,Gaussian
./dataset/c923cd6e-0180-475b-92c3-e57d13d841e5.png,"The illustration of different settings to instruct LLMs, the evaluation metrics are also displayed."
./dataset/8e1addf9-176e-44d3-b0e2-d59733d77625.png,Example of implicit bias and decision bias in explicitly unbiased LLMs.
./dataset/f7e63842-9cf8-4579-8aa7-4e1750bd862b.png,A case study on the BBH Dyck Language dataset wherein GPT-3.5 Turbo accurately generates the correct answer but errs on the modified data with increased complexity
./dataset/d1e52041-5bcc-44ff-a4c5-01bced5b5714.pdf,Pipeline of the PEFT-based LLM-driven LAD approaches.
./dataset/60a94eb9-f2f1-48e0-a4a1-de61b3793767.pdf,"Accuracies (y-axis) of individual MMLU benchmarks for LT-Llama2-7B model, pretrained with different proportions of Lithuanian component of CulturaX dataset (x-axis).} %You may zoom into the figure for details."
./dataset/6f9133c3-ee57-4900-a787-fa61da45da5f.pdf,Scoring and Ranking
./dataset/7ddd9bc0-03f2-415f-9564-f23676890b02.pdf,Python.
./dataset/82c46e5f-1e70-4926-8a15-4c8ebdbc371d.pdf,F1 score against ratio of the dataset for Llama3 on various dataset.
./dataset/8b417959-4f25-4bfd-908a-93201a132670.pdf,"Perception inference, perception-to-belief inference, and ToM performances of LLMs in true and false belief scenarios of Percept-ToMi and Percept-FANToM. Although the models exhibit similar accuracy in perception inference across both scenarios, their performance in perception-to-belief inference and ToM scenarios varies significantly."
./dataset/c3c136d8-77ba-4bb4-8444-aa18ab1736fb.pdf,BBH Dyck Language
./dataset/8716c45a-1640-4e4a-8169-e063409cc023.pdf,GPT-3.5-Turbo vs. Claude-Instant
./dataset/4fe41392-1629-4a1b-ac0f-04f92cf3e2b6.png,"Response distribution of Hallucination, Linguistic Acceptability and Task Quality metrics for humans and LLM evaluator in Direct Assessment."
./dataset/65ce9e8b-6a6e-4e4a-98a7-93fc4e4b5075.png,Framework of LLM for TS Tasks
./dataset/07ca875d-b8e4-452c-8d2e-5b9d4c94afc4.png,TTS performance of policy models with parameters from 0.5B to 72B on MATH-500 with different scaling methods.
./dataset/aa3fe9fd-1d2e-47f3-a7bd-03fb3e4bd9c4.png,"Evaluation of ""informational"" using GPT-4 as judge."
./dataset/72434366-3c30-44e5-8fb5-7215d742a5f9.pdf,GSM8K
./dataset/61407600-0227-40a1-b95d-8262f8e8affd.pdf,MLP up mapping.
./dataset/9835fbd8-0265-4359-bfa8-a9f6b6186ca4.pdf,Evaluation Prompt
./dataset/f0dc4581-a72b-4bb4-9de8-9c4b79d3ad65.pdf,MMLU-Answer 1
./dataset/691ec245-e407-4554-9bce-a39c6df3e33b.pdf,"The distributions of human participants' initial preferences for different flight features. A rating of 1 indicates the strongest preference for the earliest departure time, the shortest duration, the fewest number of stops, and the lowest price, while a rating of 5 indicates the opposite. A rating of 3 indicates no preference."
./dataset/64cd55e7-301f-4f72-a51f-6ca0e30e0438.png,"Average completeness for each failed task on the Advanced task set over four methods. The smaller the value, the less complete the failed task is."
./dataset/a3175917-94f3-4d0a-b002-d822085dcb7d.png,Concept of any-precision quantization.
./dataset/39ebcaa6-e0cd-4004-aeb3-739f0524e027.png,Quadratic
./dataset/c71552f7-b54e-4cb1-b18f-29883bb2202d.png,"End-to-end throughput of Mistral-7B, OPT-6.7B, OPT-2.7B and OPT-1.3B."
./dataset/25b594c9-ee2c-446a-86b0-23545253550d.png,"Illustration of the proposed memory module. The database selection memory returns top K relevant databases. Then the LLM refines the database selection and generates a retrieval plan following our proposed strategy. For each retrieval target, the data value memory returns relevant data values from the database to help generate correct SQL queries. Then information is retrieved using SQL."
./dataset/4cd6726a-54f7-4c3a-b08a-9a100c76ff0f.png,Comprehensive Workflow for Deobfuscating and Analyzing Malicious Code Using LLM and Reverse Engineering Tools
./dataset/c9f3b788-98c2-4ffa-b700-916b78d8fe3f.png,The effect of the social roles of opinion sources on Alpaca's response to opinion contents.
./dataset/191955c8-e4b2-47c5-b459-af0e3af2bd30.pdf,PRISM -- A Reliable Methodology for Auditing LLMs: The LLM is prompted to write an essay for each statement (given a role or not). These essays are rated in terms of their level of agreement with the statement and then used to tally up a score to determine the LLM position given the role it has been assigned (or its default position).
./dataset/039065fe-913b-43e3-aaca-64ed0abf8296.pdf,%An overview of our proposed solution to use LLMs-as-the-judge to evaluate other LLM-generated responses for relation extraction.
./dataset/5af2a0b6-6401-476c-bebd-c57047e57586.pdf,CNN-Only Actor
./dataset/f0beb24d-d885-419a-b415-492fc8782a7f.pdf,Figure showing the win fraction of a longer answer over a shorter answer (0.5 indicates random) against the difference in length of the responses in pairwise comparisons.
./dataset/12a74f65-9f59-4a69-b515-9edc062f1dd1.pdf,"Here we showcase an example of how we choose at which point an introduction ends. The total word count of this example article was 7,671 and the word count of the reference summary was 172. We highlight the inflection sentence which most serves as the transition from the actual background and theoretical setup of the paper to the actual methodologies which are then detailed in later text. From here we gather the word count of everything before the inflection sentence and classify it as our reference introduction text for experimentation, including the inflection sentence. In this case, the resulting introduction section had a total word count of 1203."
./dataset/89ad9d37-9028-4df4-862a-ae141ed15642.pdf,Positive pairs construction. Red curves represent alignment procedure.
./dataset/cf55beab-5738-4213-8289-24c2f24a337d.pdf,Human evaluation interface screenshot for Exp. 1.
./dataset/139aaae2-3e68-4d66-bbc9-28e68c5c0afe.pdf,"Projections of LLaMA-2-13B representations of datasets onto their top two PCs, across various layers."
./dataset/48482212-a7b7-4e1c-9b92-4d140d026657.pdf,Value Anchor
./dataset/a270adfd-aa8e-4999-8464-b32f137b1f2f.pdf,"We visualize our tested models' original accuracy and CIARR values on GSM8K from three complexity dimensions, representing the models' robustness to complexity increases in a certain complexity dimension. 'N' represents CIARR for numerical complexity, 'D' represents CIARR for the depth of the reasoning graph, and 'W' represents CIARR for the width of the reasoning graph."
./dataset/36d68417-274d-4e1c-8312-21b6800be6f1.pdf,Comparison between our benchmark and Japanese MT-Bench
./dataset/e5c6c927-2a3b-4788-9311-62a6ad9b98a4.pdf,"Level 6: The flag object, which serves as the win condition, is surrounded by pushable rock objects"
./dataset/a2f4da1e-a514-46e5-a9cc-cdd68ecef368.png,Both GPT-4o and Gemini could not produce Violin charts via Vega-lite scripts.
./dataset/6d127412-9998-46c6-8128-947f8148a338.pdf,GPT-4o
./dataset/859abf4a-10a5-431c-b490-bc58c6622c2e.png,$F_1$ scores per relation type in the DocRED development set results (darker = better). White color means that no correct predictions were made for this relation. The relations are arranged in descending order by the number of triples.
./dataset/77189601-0735-47f5-9f2d-26a32114d72b.png,LLMs cooperate with client models in federated learning.
./dataset/32d2141c-7ffc-419f-b455-b877cdddef93.png,entering GP (expert-designed kernel)
./dataset/9dc8e66b-4641-4de1-a56c-c0cbab88b53a.png,Input layernorm.
./dataset/a48c85f8-ab99-44e6-8966-1dc48a69b62e.png,Overall workflow of ChatDB.
./dataset/d0056765-385a-4e22-99f7-badaa4bd83a6.png,The Effect of $n$
./dataset/85ca6c2a-5acf-45c1-ab77-018b993ec3d9.png,Llama2-13b
./dataset/18c85f8b-3220-4d1a-83c5-98d5ca48f237.png,Taxonomy of LLM-Generated Misinformation.
./dataset/9ababe6b-0999-4f89-b56c-f929d2797dc9.png,H-L
./dataset/4df8e033-fee9-4ac4-ab10-9bb43d3f643c.png,"Comparative PCA visualization of hidden states across six datasets: BERT-like models vs. LLMs. T-BASE, T-EMOJI, T-HOMO, LAWS, CODE, HAL refer to ToxiCloakCNBase, ToxiCloakCNEmoji, ToxiCloakCNHomo, LegalText, MaliciousCode, Hallucination datasets."
./dataset/273323ed-5298-423d-8557-31cddb9b7255.png,upscale
./dataset/b613d518-18ee-4955-b1bb-57b5d4af4f50.pdf,Decentralized
./dataset/0bebaa39-bec3-4800-8716-cac00d6b3ade.pdf,The  comparison of detecting human-written  and LLM-generated misinformation.
./dataset/0721e5a6-c3bc-4112-a73c-99e7ab26671a.pdf,Thresholds are displayed for each metric on each dataset and model category.
./dataset/5b00a5b8-d834-4c4b-8baf-13be89b25072.pdf,User preference distribution of tasks 1-4 (task set 1) collected in the crowdsourcing study.
./dataset/42e2122e-fa92-439f-9046-a3a2dc179a20.png,Three Types of Human Role Simulation by LLMs.
./dataset/e7c1e3fc-cb89-49ae-8c8b-18c081312ee5.png,Illustraition of three types of uncertainty estimation methods.
./dataset/231dec4b-b0ec-4a50-9562-c835b2791fb2.png,"System implementation pipeline. The system starts with natural language input specifying the task description and user preferences. With this input, the LLM applies chain-of-thought (CoT) reasoning to obtain reasoned widgets. Based on this reasoning process, the crowdsourced user preference library, containing the crowdsourcing tasks, user-preferred widgets, and their rationale, is integrated to augment widget reasoning. Additionally, the Jupyter Widget Library widget candidates are fed to the LLM for reasoned widget implementation. Lastly, the reasoned widgets and reference code snippets are passed to the LLM for code generation in Python. This allows widget implementation and interaction in Jupyter Notebook."
./dataset/a875f9ac-f88a-4c79-b7bd-e35e70b18042.png,TTS performance of three Llama policy models on MATH-500 with three difficulty levels.
./dataset/372990ea-b9e3-45fe-a08f-5d932abd6e7b.png,Taxonomy of Hallucinations in LLM-generated code.
./dataset/f971667a-f65b-437d-a2f3-39bdc788371a.pdf,Water
./dataset/b00dda99-fb43-4cf9-a1e4-17d14dde7801.pdf,"Scatter plots of the effectiveness (i.e., NDCG@10) of TREC DL 2023 run according to the real queries with human judgments and our synthetic queries with (a) sparse judgments and (b) synthetic judgments."
./dataset/d592a8a2-6884-4bb9-b3d4-778144c5b91d.pdf,An example of the predicate equivalent transformation procedure implemented in this study.
